84369,"select psfSigma1_z, psfSigma2_z, psfB_z, psfP0_z, psfBeta_z, psfSigmaP_z, psfSigma1_u, psfSigma2_u, psfB_u, psfP0_u, psfBeta_u, psfSigmaP_u, psfSigma1_g, psfSigma2_g, psfB_g, psfP0_g, psfBeta_g, psfSigmaP_g, psfSigma1_r, psfSigma2_r, psfB_r, psfP0_r, psfBeta_r, psfSigmaP_r, psfSigma1_i, psfSigma2_i, psfB_i, psfP0_i, psfBeta_i, psfSigmaP_i from Field where run = # and rerun = # and camcol = # and field = #"
2019-02-10 10:35:00,10
2019-02-10 10:40:00,27
2019-02-10 10:41:00,26
2019-02-10 10:42:00,2
2019-02-10 10:43:00,15
2019-02-10 10:44:00,11
2019-02-10 10:45:00,12
2019-02-10 10:46:00,2
2019-02-10 10:47:00,20
2019-02-10 10:48:00,10
2019-02-10 10:50:00,20
2019-02-10 10:51:00,15
2019-02-10 10:52:00,5
2019-02-10 10:53:00,15
2019-02-10 10:54:00,7
2019-02-10 10:55:00,3
2019-02-10 11:01:00,50
2019-02-10 11:03:00,15
2019-02-10 11:04:00,5
2019-02-10 11:05:00,5
2019-02-10 11:06:00,10
2019-02-10 11:08:00,25
2019-02-10 11:16:00,50
2019-02-10 11:18:00,15
2019-02-10 11:19:00,10
2019-02-10 11:20:00,5
2019-02-10 11:21:00,10
2019-02-10 11:22:00,15
2019-02-10 11:24:00,25
2019-02-10 11:25:00,10
2019-02-10 11:26:00,5
2019-02-10 11:27:00,20
2019-02-10 11:29:00,5
2019-02-10 11:30:00,10
2019-02-10 11:31:00,10
2019-02-10 11:37:00,15
2019-02-10 11:38:00,25
2019-02-10 11:43:00,1
2019-02-10 11:44:00,49
2019-02-10 11:45:00,9
2019-02-10 11:46:00,6
2019-02-10 11:47:00,16
2019-02-10 11:48:00,4
2019-02-10 11:54:00,47
2019-02-10 11:55:00,8
2019-02-10 11:56:00,6
2019-02-10 11:57:00,9
2019-02-10 12:02:00,31
2019-02-10 12:03:00,9
2019-02-10 12:04:00,15
2019-02-10 12:12:00,31
2019-02-10 12:13:00,19
2019-02-10 12:14:00,10
2019-02-10 12:15:00,10
2019-02-10 12:21:00,40
2019-02-10 12:22:00,9
2019-02-10 12:23:00,6
2019-02-10 12:27:00,30
2019-02-10 12:28:00,5
2019-02-10 12:33:00,25
2019-02-10 12:34:00,15
2019-02-10 12:35:00,10
2019-02-10 12:36:00,5
2019-02-10 12:37:00,14
2019-02-10 12:38:00,11
2019-02-10 12:43:00,14
2019-02-10 12:44:00,36
2019-02-10 12:45:00,10
2019-02-10 12:46:00,13
2019-02-10 12:47:00,12
2019-02-10 12:48:00,10
2019-02-10 12:52:00,7
2019-02-10 12:53:00,43
2019-02-10 12:55:00,20
2019-02-10 12:56:00,15
2019-02-10 12:58:00,25
2019-02-10 12:59:00,15
2019-02-10 13:01:00,13
2019-02-10 13:02:00,2
2019-02-10 13:07:00,23
2019-02-10 13:08:00,27
2019-02-10 13:14:00,36
2019-02-10 13:15:00,14
2019-02-10 13:21:00,8
2019-02-10 13:22:00,42
2019-02-10 13:23:00,5
2019-02-10 13:24:00,20
2019-02-10 13:25:00,5
2019-02-10 13:27:00,15
2019-02-10 13:28:00,16
2019-02-10 13:29:00,6
2019-02-10 13:30:00,13
2019-02-10 13:31:00,10
2019-02-10 13:32:00,5
2019-02-10 13:35:00,50
2019-02-10 13:36:00,5
2019-02-10 13:37:00,15
2019-02-10 13:42:00,50
2019-02-10 13:43:00,5
2019-02-10 13:44:00,10
2019-02-10 13:45:00,15
2019-02-10 13:46:00,5
2019-02-10 13:47:00,15
2019-02-10 13:53:00,23
2019-02-10 13:54:00,27
2019-02-10 13:58:00,30
2019-02-10 13:59:00,5
2019-02-10 14:06:00,4
2019-02-10 14:07:00,41
2019-02-10 14:08:00,10
2019-02-10 14:09:00,5
2019-02-10 14:10:00,15
2019-02-10 14:11:00,10
2019-02-10 14:12:00,15
2019-02-10 14:20:00,24
2019-02-10 14:21:00,26
2019-02-10 14:22:00,10
2019-02-10 14:23:00,15
2019-02-10 14:25:00,10
2019-02-10 14:32:00,50
2019-02-10 14:33:00,10
2019-02-10 14:34:00,10
2019-02-10 14:35:00,15
2019-02-10 14:36:00,5
2019-02-10 14:37:00,15
2019-02-10 14:38:00,13
2019-02-10 14:39:00,2
2019-02-10 14:42:00,17
2019-02-10 14:43:00,33
2019-02-10 14:45:00,25
2019-02-10 14:50:00,23
2019-02-10 14:51:00,17
2019-02-10 14:52:00,10
2019-02-10 14:53:00,15
2019-02-10 14:54:00,5
2019-02-10 14:55:00,5
2019-02-10 14:56:00,10
2019-02-10 14:57:00,14
2019-02-10 14:58:00,6
2019-02-10 14:59:00,15
2019-02-10 15:00:00,20
2019-02-10 15:07:00,40
2019-02-10 15:08:00,10
2019-02-10 15:09:00,15
2019-02-10 15:10:00,5
2019-02-10 15:15:00,7
2019-02-10 15:16:00,43
2019-02-10 15:17:00,5
2019-02-10 15:25:00,9
2019-02-10 15:26:00,41
2019-02-10 15:27:00,10
2019-02-10 15:28:00,15
2019-02-10 15:29:00,15
2019-02-10 15:30:00,5
2019-02-10 15:33:00,7
2019-02-10 15:34:00,18
2019-02-10 15:35:00,5
2019-02-10 15:36:00,20
2019-02-10 15:37:00,15
2019-02-10 15:38:00,10
2019-02-10 15:41:00,15
2019-02-10 15:42:00,20
2019-02-10 15:43:00,10
2019-02-10 15:44:00,5
2019-02-10 15:49:00,34
2019-02-10 15:50:00,11
2019-02-10 15:51:00,9
2019-02-10 15:52:00,3
2019-02-10 15:53:00,18
2019-02-10 15:54:00,5
2019-02-10 15:59:00,22
2019-02-10 16:00:00,26
2019-02-10 16:01:00,5
2019-02-10 16:06:00,5
2019-02-10 16:07:00,45
2019-02-10 16:13:00,36
2019-02-10 16:14:00,19
2019-02-10 16:15:00,10
2019-02-10 16:17:00,25
2019-02-10 16:18:00,10
2019-02-10 16:19:00,8
2019-02-10 16:20:00,12
2019-02-10 16:21:00,5
2019-02-10 16:22:00,15
2019-02-10 16:24:00,10
2019-02-10 16:32:00,50
2019-02-10 16:33:00,5
2019-02-10 16:34:00,5
2019-02-10 16:35:00,10
2019-02-10 16:42:00,50
2019-02-10 16:43:00,8
2019-02-10 16:44:00,12
2019-02-10 16:45:00,5
2019-02-10 16:46:00,10
2019-02-10 16:47:00,15
2019-02-10 16:55:00,3
2019-02-10 16:56:00,47
2019-02-10 16:59:00,9
2019-02-10 17:00:00,41
2019-02-10 17:01:00,10
2019-02-10 17:02:00,5
2019-02-10 17:07:00,35
2019-02-10 17:08:00,5
2019-02-10 17:09:00,15
2019-02-10 17:10:00,15
2019-02-10 17:11:00,10
2019-02-10 17:12:00,10
2019-02-10 17:14:00,15
2019-02-10 17:15:00,10
2019-02-10 17:16:00,15
2019-02-10 17:17:00,5
2019-02-10 17:18:00,10
2019-02-10 17:19:00,15
2019-02-10 17:20:00,5
2019-02-10 17:22:00,15
2019-02-10 17:23:00,10
2019-02-10 17:24:00,15
2019-02-10 17:26:00,10
2019-02-10 17:27:00,10
2019-02-10 17:28:00,1
2019-02-10 17:29:00,9
2019-02-10 17:30:00,15
2019-02-10 17:31:00,5
2019-02-10 17:32:00,10
2019-02-10 17:36:00,2
2019-02-10 17:37:00,48
2019-02-10 17:38:00,10
2019-02-10 17:40:00,25
2019-02-10 17:41:00,10
2019-02-10 17:42:00,15
2019-02-10 17:44:00,2
2019-02-10 17:45:00,3
2019-02-10 17:48:00,38
2019-02-10 17:49:00,12
2019-02-10 17:50:00,15
2019-02-10 17:57:00,1
2019-02-10 17:58:00,44
2019-02-10 17:59:00,10
2019-02-10 18:00:00,15
2019-02-10 18:01:00,10
2019-02-10 18:02:00,13
2019-02-10 18:03:00,2
2019-02-10 18:04:00,10
2019-02-10 18:05:00,15
2019-02-10 18:11:00,47
2019-02-10 18:12:00,3
2019-02-10 18:15:00,50
2019-02-10 18:16:00,5
2019-02-10 18:23:00,30
2019-02-10 18:24:00,20
2019-02-10 18:30:00,7
2019-02-10 18:31:00,43
2019-02-10 18:38:00,50
2019-02-10 18:40:00,15
2019-02-10 18:41:00,10
2019-02-10 18:42:00,15
2019-02-10 18:45:00,1
2019-02-10 18:46:00,49
2019-02-10 18:48:00,11
2019-02-10 18:49:00,4
2019-02-10 18:54:00,29
2019-02-10 18:55:00,21
2019-02-10 18:56:00,15
2019-02-10 18:57:00,15
2019-02-10 18:58:00,10
2019-02-10 18:59:00,5
2019-02-10 19:06:00,18
2019-02-10 19:07:00,32
2019-02-10 19:08:00,15
2019-02-10 19:09:00,5
2019-02-10 19:10:00,15
2019-02-10 19:16:00,45
2019-02-10 19:18:00,15
2019-02-10 19:19:00,10
2019-02-10 19:20:00,10
2019-02-10 19:21:00,10
2019-02-10 19:22:00,15
2019-02-10 19:27:00,16
2019-02-10 19:28:00,34
2019-02-10 19:37:00,39
2019-02-10 19:38:00,11
2019-02-10 19:39:00,10
2019-02-10 19:40:00,10
2019-02-10 19:41:00,12
2019-02-10 19:42:00,3
2019-02-10 19:48:00,4
2019-02-10 19:49:00,46
2019-02-10 19:50:00,5
2019-02-10 19:51:00,19
2019-02-10 19:52:00,6
2019-02-10 19:53:00,18
2019-02-10 19:54:00,2
2019-02-10 19:55:00,10
2019-02-10 19:57:00,15
2019-02-10 19:58:00,15
2019-02-10 19:59:00,15
2019-02-10 20:00:00,5
2019-02-10 20:07:00,2
2019-02-10 20:08:00,48
2019-02-10 20:09:00,2
2019-02-10 20:10:00,3
2019-02-10 20:12:00,8
2019-02-10 20:13:00,42
2019-02-10 20:15:00,16
2019-02-10 20:16:00,9
2019-02-10 20:17:00,11
2019-02-10 20:18:00,4
2019-02-10 20:19:00,25
2019-02-10 20:20:00,5
2019-02-10 20:21:00,15
2019-02-10 20:22:00,10
2019-02-10 20:23:00,5
2019-02-10 20:24:00,20
2019-02-10 20:31:00,29
2019-02-10 20:32:00,21
2019-02-10 20:33:00,15
2019-02-10 20:39:00,23
2019-02-10 20:40:00,27
2019-02-10 20:41:00,1
2019-02-10 20:42:00,9
2019-02-10 20:49:00,4
2019-02-10 20:50:00,24
2019-02-10 20:51:00,22
2019-02-10 20:52:00,5
2019-02-10 20:55:00,50
2019-02-10 21:02:00,10
2019-02-10 21:03:00,30
2019-02-10 21:05:00,3
2019-02-10 21:06:00,37
2019-02-10 21:07:00,5
2019-02-10 21:08:00,15
2019-02-10 21:09:00,10
2019-02-10 21:10:00,20
2019-02-10 21:11:00,10
2019-02-10 21:12:00,13
2019-02-10 21:13:00,12
2019-02-10 21:15:00,20
2019-02-10 21:16:00,5
2019-02-10 21:22:00,50
2019-02-10 21:23:00,5
2019-02-10 21:26:00,30
2019-02-10 21:27:00,5
2019-02-10 21:28:00,15
2019-02-10 21:30:00,15
2019-02-10 21:31:00,4
2019-02-10 21:32:00,10
2019-02-10 21:33:00,10
2019-02-10 21:34:00,5
2019-02-10 21:36:00,25
2019-02-10 21:44:00,50
2019-02-10 21:46:00,20
2019-02-10 21:47:00,10
2019-02-10 21:48:00,5
2019-02-10 21:49:00,15
2019-02-10 21:54:00,17
2019-02-10 21:55:00,28
2019-02-10 21:56:00,15
2019-02-10 21:59:00,15
2019-02-10 22:01:00,20
2019-02-10 22:02:00,15
2019-02-10 22:03:00,10
2019-02-10 22:04:00,15
2019-02-10 22:10:00,18
2019-02-10 22:11:00,32
2019-02-10 22:19:00,13
2019-02-10 22:20:00,37
2019-02-10 22:23:00,20
2019-02-10 22:24:00,10
2019-02-10 22:25:00,10
2019-02-10 22:26:00,10
2019-02-10 22:27:00,10
2019-02-10 22:28:00,15
2019-02-10 22:29:00,10
2019-02-10 22:30:00,15
2019-02-10 22:31:00,10
2019-02-10 22:32:00,10
2019-02-10 22:35:00,47
2019-02-10 22:36:00,3
2019-02-10 22:39:00,5
2019-02-10 22:40:00,10
2019-02-10 22:41:00,10
2019-02-10 22:43:00,25
2019-02-10 22:44:00,10
2019-02-10 22:45:00,5
2019-02-10 22:46:00,5
2019-02-10 22:48:00,10
2019-02-10 22:49:00,12
2019-02-10 22:50:00,13
2019-02-10 22:51:00,5
2019-02-10 22:53:00,15
2019-02-10 22:54:00,10
2019-02-10 22:55:00,10
2019-02-10 23:01:00,8
2019-02-10 23:02:00,42
2019-02-10 23:03:00,10
2019-02-10 23:04:00,15
2019-02-10 23:06:00,7
2019-02-10 23:07:00,8
2019-02-10 23:08:00,15
2019-02-10 23:09:00,5
2019-02-10 23:11:00,6
2019-02-10 23:12:00,14
2019-02-10 23:15:00,50
2019-02-10 23:19:00,50
2019-02-10 23:20:00,5
2019-02-10 23:21:00,10
2019-02-10 23:22:00,5
2019-02-10 23:23:00,15
2019-02-10 23:26:00,27
2019-02-10 23:27:00,19
2019-02-10 23:33:00,8
2019-02-10 23:34:00,42
2019-02-10 23:41:00,50
2019-02-10 23:42:00,7
2019-02-10 23:43:00,3
2019-02-10 23:49:00,50
2019-02-10 23:54:00,16
2019-02-10 23:55:00,25
2019-02-10 23:56:00,4
2019-02-10 23:58:00,35
2019-02-11 00:01:00,25
2019-02-11 00:02:00,10
2019-02-11 00:04:00,15
2019-02-11 00:05:00,12
2019-02-11 00:06:00,9
2019-02-11 00:12:00,4
2019-02-11 00:13:00,46
2019-02-11 00:15:00,10
2019-02-11 00:16:00,15
2019-02-11 00:17:00,5
2019-02-11 00:18:00,15
2019-02-11 00:19:00,15
2019-02-11 00:20:00,5
2019-02-11 00:23:00,17
2019-02-11 00:24:00,13
2019-02-11 00:30:00,42
2019-02-11 00:31:00,8
2019-02-11 00:38:00,12
2019-02-11 00:39:00,38
2019-02-11 00:40:00,5
2019-02-11 00:43:00,30
2019-02-11 00:44:00,5
2019-02-11 00:45:00,15
2019-02-11 00:46:00,5
2019-02-11 00:52:00,26
2019-02-11 00:53:00,24
2019-02-11 00:57:00,30
2019-02-11 00:59:00,15
2019-02-11 01:00:00,5
2019-02-11 01:01:00,15
2019-02-11 01:02:00,10
2019-02-11 01:05:00,7
2019-02-11 01:06:00,43
2019-02-11 01:12:00,35
2019-02-11 01:13:00,5
2019-02-11 01:20:00,50
2019-02-11 01:22:00,5
2019-02-11 01:23:00,15
2019-02-11 01:24:00,16
2019-02-11 01:32:00,50
2019-02-11 01:33:00,5
2019-02-11 01:34:00,15
2019-02-11 01:35:00,15
2019-02-11 01:37:00,25
2019-02-11 01:38:00,10
2019-02-11 01:46:00,31
2019-02-11 01:47:00,19
2019-02-11 01:51:00,50
2019-02-11 01:52:00,10
2019-02-11 01:53:00,5
2019-02-11 01:54:00,12
2019-02-11 01:55:00,13
2019-02-11 01:56:00,5
2019-02-11 02:01:00,3
2019-02-11 02:02:00,47
2019-02-11 02:03:00,5
2019-02-11 02:04:00,18
2019-02-11 02:05:00,12
2019-02-11 02:07:00,5
2019-02-11 02:08:00,5
2019-02-11 02:16:00,38
2019-02-11 02:17:00,12
2019-02-11 02:18:00,15
2019-02-11 02:19:00,10
2019-02-11 02:25:00,23
2019-02-11 02:26:00,27
2019-02-11 02:27:00,10
2019-02-11 02:33:00,18
2019-02-11 02:34:00,32
2019-02-11 02:35:00,5
2019-02-11 02:36:00,15
2019-02-11 02:37:00,11
2019-02-11 02:38:00,14
2019-02-11 02:39:00,10
2019-02-11 02:40:00,10
2019-02-11 02:41:00,10
2019-02-11 02:42:00,2
2019-02-11 02:43:00,8
2019-02-11 02:44:00,10
2019-02-11 02:49:00,12
2019-02-11 02:50:00,38
2019-02-11 02:52:00,25
2019-02-11 02:54:00,5
2019-02-11 03:01:00,21
2019-02-11 03:02:00,29
2019-02-11 03:03:00,5
2019-02-11 03:09:00,31
2019-02-11 03:10:00,14
2019-02-11 03:11:00,10
2019-02-11 03:12:00,20
2019-02-11 03:13:00,10
2019-02-11 03:14:00,7
2019-02-11 03:15:00,13
2019-02-11 03:16:00,6
2019-02-11 03:17:00,9
2019-02-11 03:18:00,20
2019-02-11 03:19:00,5
2019-02-11 03:20:00,10
2019-02-11 03:22:00,6
2019-02-11 03:23:00,29
2019-02-11 03:30:00,3
2019-02-11 03:31:00,47
2019-02-11 03:32:00,10
2019-02-11 03:33:00,5
2019-02-11 03:34:00,15
2019-02-11 03:35:00,10
2019-02-11 03:36:00,10
2019-02-11 03:37:00,10
2019-02-11 03:39:00,20
2019-02-11 03:40:00,5
2019-02-11 03:43:00,20
2019-02-11 03:44:00,10
2019-02-11 03:45:00,10
2019-02-11 03:47:00,25
2019-02-11 03:50:00,36
2019-02-11 03:51:00,4
2019-02-11 03:52:00,20
2019-02-11 03:53:00,12
2019-02-11 03:54:00,3
2019-02-11 03:55:00,5
2019-02-11 04:01:00,21
2019-02-11 04:02:00,19
2019-02-11 04:03:00,15
2019-02-11 04:04:00,10
2019-02-11 04:08:00,45
2019-02-11 04:17:00,50
2019-02-11 04:19:00,22
2019-02-11 04:20:00,3
2019-02-11 04:21:00,15
2019-02-11 04:22:00,10
2019-02-11 04:23:00,7
2019-02-11 04:24:00,8
2019-02-11 04:25:00,20
2019-02-11 04:27:00,20
2019-02-11 04:35:00,50
2019-02-11 04:36:00,5
2019-02-11 04:37:00,15
2019-02-11 04:38:00,5
2019-02-11 04:39:00,20
2019-02-11 04:40:00,5
2019-02-11 04:48:00,50
2019-02-11 04:52:00,50
2019-02-11 04:53:00,5
2019-02-11 04:54:00,10
2019-02-11 04:57:00,11
2019-02-11 04:58:00,39
2019-02-11 05:06:00,45
2019-02-11 05:07:00,10
2019-02-11 05:08:00,5
2019-02-11 05:09:00,10
2019-02-11 05:10:00,10
2019-02-11 05:11:00,15
2019-02-11 05:15:00,25
2019-02-11 05:16:00,1
2019-02-11 05:17:00,12
2019-02-11 05:18:00,12
2019-02-11 05:19:00,5
2019-02-11 05:25:00,12
2019-02-11 05:26:00,38
2019-02-11 05:30:00,11
2019-02-11 05:31:00,14
2019-02-11 05:37:00,7
2019-02-11 05:38:00,43
2019-02-11 05:39:00,10
2019-02-11 05:40:00,4
2019-02-11 05:41:00,20
2019-02-11 05:42:00,11
2019-02-11 05:43:00,10
2019-02-11 05:50:00,20
2019-02-11 05:51:00,30
2019-02-11 05:52:00,5
2019-02-11 05:58:00,7
2019-02-11 05:59:00,38
2019-02-11 06:00:00,10
2019-02-11 06:03:00,1
2019-02-11 06:04:00,49
2019-02-11 06:11:00,20
2019-02-11 06:12:00,30
2019-02-11 06:13:00,15
2019-02-11 06:14:00,5
2019-02-11 06:15:00,15
2019-02-11 06:16:00,5
2019-02-11 06:17:00,15
2019-02-11 06:18:00,10
2019-02-11 06:19:00,15
2019-02-11 06:20:00,5
2019-02-11 06:23:00,50
2019-02-11 06:24:00,10
2019-02-11 06:30:00,34
2019-02-11 06:31:00,16
2019-02-11 06:38:00,5
2019-02-11 06:39:00,45
2019-02-11 06:46:00,4
2019-02-11 06:47:00,46
2019-02-11 06:48:00,10
2019-02-11 06:49:00,10
2019-02-11 06:52:00,25
2019-02-11 06:55:00,1
2019-02-11 06:56:00,19
2019-02-11 06:57:00,11
2019-02-11 06:58:00,19
2019-02-11 07:00:00,15
2019-02-11 07:01:00,10
2019-02-11 07:02:00,15
2019-02-11 07:03:00,11
2019-02-11 07:04:00,9
2019-02-11 07:05:00,10
2019-02-11 07:06:00,15
2019-02-11 07:07:00,15
2019-02-11 07:08:00,10
2019-02-11 07:15:00,13
2019-02-11 07:16:00,37
2019-02-11 07:17:00,10
2019-02-11 07:18:00,5
2019-02-11 07:19:00,15
2019-02-11 07:24:00,2
2019-02-11 07:25:00,48
2019-02-11 07:32:00,30
2019-02-11 07:33:00,20
2019-02-11 07:34:00,15
2019-02-11 07:40:00,3
2019-02-11 07:41:00,47
2019-02-11 07:42:00,10
2019-02-11 07:43:00,12
2019-02-11 07:44:00,3
2019-02-11 07:46:00,3
2019-02-11 07:47:00,47
2019-02-11 07:49:00,15
2019-02-11 07:50:00,10
2019-02-11 07:52:00,5
2019-02-11 07:53:00,15
2019-02-11 07:54:00,5
2019-02-11 07:55:00,20
2019-02-11 07:56:00,5
2019-02-11 07:57:00,10
2019-02-11 07:58:00,15
2019-02-11 08:00:00,10
2019-02-11 08:01:00,10
2019-02-11 08:02:00,15
2019-02-11 08:03:00,10
2019-02-11 08:04:00,5
2019-02-11 08:10:00,15
2019-02-11 08:11:00,35
2019-02-11 08:13:00,10
2019-02-11 08:14:00,10
2019-02-11 08:15:00,5
2019-02-11 08:16:00,10
2019-02-11 08:17:00,15
2019-02-11 08:18:00,5
2019-02-11 08:19:00,20
2019-02-11 08:21:00,25
2019-02-11 08:22:00,5
2019-02-11 08:25:00,11
2019-02-11 08:26:00,39
2019-02-11 08:27:00,5
2019-02-11 08:28:00,15
2019-02-11 08:29:00,5
2019-02-11 08:35:00,6
2019-02-11 08:36:00,18
2019-02-11 08:37:00,18
2019-02-11 08:38:00,8
2019-02-11 08:39:00,15
2019-02-11 08:41:00,5
2019-02-11 08:42:00,10
2019-02-11 08:43:00,15
2019-02-11 08:46:00,19
2019-02-11 08:47:00,31
2019-02-11 08:54:00,5
2019-02-11 08:55:00,40
2019-02-11 08:56:00,10
2019-02-11 09:02:00,50
2019-02-11 09:07:00,33
2019-02-11 09:08:00,22
2019-02-11 09:09:00,10
2019-02-11 09:11:00,15
2019-02-11 09:12:00,10
2019-02-11 09:13:00,5
2019-02-11 09:14:00,15
2019-02-11 09:15:00,5
2019-02-11 09:16:00,15
2019-02-11 09:17:00,5
2019-02-11 09:24:00,50
2019-02-11 09:26:00,15
2019-02-11 09:29:00,34
2019-02-11 09:30:00,16
2019-02-11 09:36:00,1
2019-02-11 09:37:00,49
2019-02-11 09:38:00,5
2019-02-11 09:39:00,5
2019-02-11 09:40:00,20
2019-02-11 09:48:00,20
2019-02-11 09:49:00,28
2019-02-11 09:50:00,9
2019-02-11 09:51:00,3
2019-02-11 09:52:00,25
2019-02-11 09:53:00,10
2019-02-11 09:54:00,5
2019-02-11 09:55:00,10
2019-02-11 09:58:00,36
2019-02-11 09:59:00,14
2019-02-11 10:00:00,10
2019-02-11 10:01:00,13
2019-02-11 10:02:00,2
2019-02-11 10:03:00,10
2019-02-11 10:04:00,5
2019-02-11 10:05:00,15
2019-02-11 10:06:00,1
2019-02-11 10:07:00,10
2019-02-11 10:08:00,9
2019-02-11 10:14:00,50
2019-02-11 10:15:00,5
2019-02-11 10:16:00,15
2019-02-11 10:17:00,5
2019-02-11 10:18:00,5
2019-02-11 10:19:00,15
2019-02-11 10:25:00,14
2019-02-11 10:26:00,36
2019-02-11 10:27:00,10
2019-02-11 10:33:00,1
2019-02-11 10:34:00,49
2019-02-11 10:36:00,15
2019-02-11 10:37:00,10
2019-02-11 10:38:00,5
2019-02-11 10:45:00,50
2019-02-11 10:49:00,6
2019-02-11 10:50:00,44
2019-02-11 10:53:00,10
2019-02-11 11:01:00,3
2019-02-11 11:02:00,46
2019-02-11 11:03:00,10
2019-02-11 11:07:00,12
2019-02-11 11:08:00,33
2019-02-11 11:09:00,10
2019-02-11 11:10:00,15
2019-02-11 11:11:00,10
2019-02-11 11:12:00,10
2019-02-11 11:13:00,15
2019-02-11 11:15:00,20
2019-02-11 11:16:00,3
2019-02-11 11:17:00,17
2019-02-11 11:23:00,15
2019-02-11 11:24:00,15
2019-02-11 11:25:00,10
2019-02-11 11:26:00,5
2019-02-11 11:28:00,15
2019-02-11 11:29:00,6
2019-02-11 11:30:00,4
2019-02-11 11:31:00,12
2019-02-11 11:32:00,3
2019-02-11 11:35:00,50
2019-02-11 11:39:00,37
2019-02-11 11:40:00,13
2019-02-11 11:41:00,3
2019-02-11 11:42:00,20
2019-02-11 11:43:00,11
2019-02-11 11:44:00,1
2019-02-11 11:50:00,29
2019-02-11 11:51:00,21
2019-02-11 11:52:00,15
2019-02-11 11:58:00,1
2019-02-11 11:59:00,49
2019-02-11 12:04:00,44
2019-02-11 12:05:00,6
2019-02-11 12:06:00,10
2019-02-11 12:07:00,15
2019-02-11 12:08:00,10
2019-02-11 12:09:00,10
2019-02-11 12:10:00,10
2019-02-11 12:17:00,50
2019-02-11 12:18:00,5
2019-02-11 12:21:00,25
2019-02-11 12:22:00,25
2019-02-11 12:23:00,10
2019-02-11 12:30:00,50
2019-02-11 12:32:00,20
2019-02-11 12:33:00,7
2019-02-11 12:34:00,18
2019-02-11 12:35:00,15
2019-02-11 12:36:00,10
2019-02-11 12:42:00,19
2019-02-11 12:43:00,31
2019-02-11 12:44:00,10
2019-02-11 12:49:00,48
2019-02-11 12:50:00,2
2019-02-11 12:55:00,23
2019-02-11 12:56:00,12
2019-02-11 12:57:00,10
2019-02-11 12:58:00,5
2019-02-11 12:59:00,2
2019-02-11 13:00:00,23
2019-02-11 13:03:00,18
2019-02-11 13:04:00,32
2019-02-11 13:05:00,10
2019-02-11 13:06:00,10
2019-02-11 13:07:00,15
2019-02-11 13:08:00,5
2019-02-11 13:09:00,16
2019-02-11 13:10:00,9
2019-02-11 13:11:00,12
2019-02-11 13:12:00,8
2019-02-11 13:20:00,28
2019-02-11 13:21:00,22
2019-02-11 13:22:00,15
2019-02-11 13:23:00,5
2019-02-11 13:28:00,31
2019-02-11 13:29:00,9
2019-02-11 13:30:00,10
2019-02-11 13:33:00,49
2019-02-11 13:34:00,4
2019-02-11 13:35:00,7
2019-02-11 13:36:00,10
2019-02-11 13:38:00,15
2019-02-11 13:39:00,10
2019-02-11 13:40:00,10
2019-02-11 13:43:00,18
2019-02-11 13:44:00,32
2019-02-11 13:46:00,20
2019-02-11 13:47:00,20
2019-02-11 13:48:00,5
2019-02-11 13:49:00,2
2019-02-11 13:50:00,13
2019-02-11 13:52:00,10
2019-02-11 13:58:00,42
2019-02-11 13:59:00,8
2019-02-11 14:02:00,45
2019-02-11 14:03:00,5
2019-02-11 14:04:00,10
2019-02-11 14:05:00,5
2019-02-11 14:09:00,30
2019-02-11 14:11:00,15
2019-02-11 14:12:00,5
2019-02-11 14:18:00,44
2019-02-11 14:19:00,11
2019-02-11 14:20:00,5
2019-02-11 14:26:00,46
2019-02-11 14:27:00,4
2019-02-11 14:28:00,15
2019-02-11 14:35:00,46
2019-02-11 14:36:00,9
2019-02-11 14:43:00,50
2019-02-11 14:44:00,5
2019-02-11 14:48:00,24
2019-02-11 14:49:00,26
2019-02-11 14:50:00,5
2019-02-11 14:53:00,50
2019-02-11 14:54:00,5
2019-02-11 14:55:00,15
2019-02-11 14:56:00,10
2019-02-11 14:57:00,11
2019-02-11 14:58:00,14
2019-02-11 14:59:00,10
2019-02-11 15:01:00,10
2019-02-11 15:07:00,40
2019-02-11 15:09:00,5
2019-02-11 15:10:00,25
2019-02-11 15:11:00,10
2019-02-11 15:12:00,10
2019-02-11 15:18:00,49
2019-02-11 15:19:00,1
2019-02-11 15:20:00,15
2019-02-11 15:21:00,15
2019-02-11 15:22:00,5
2019-02-11 15:23:00,5
2019-02-11 15:24:00,5
2019-02-11 15:25:00,15
2019-02-11 15:26:00,10
2019-02-11 15:27:00,15
2019-02-11 15:28:00,5
2019-02-11 15:33:00,35
2019-02-11 15:34:00,10
2019-02-11 15:35:00,10
2019-02-11 15:36:00,10
2019-02-11 15:37:00,10
2019-02-11 15:39:00,20
2019-02-11 15:40:00,5
2019-02-11 15:41:00,16
2019-02-11 15:42:00,9
2019-02-11 15:44:00,12
2019-02-11 15:45:00,8
2019-02-11 15:47:00,27
2019-02-11 15:48:00,7
2019-02-11 15:49:00,6
2019-02-11 15:50:00,9
2019-02-11 15:51:00,15
2019-02-11 15:54:00,20
2019-02-11 15:55:00,10
2019-02-11 15:56:00,5
2019-02-11 16:01:00,2
2019-02-11 16:02:00,48
2019-02-11 16:03:00,10
2019-02-11 16:04:00,10
2019-02-11 16:05:00,5
2019-02-11 16:06:00,10
2019-02-11 16:07:00,10
2019-02-11 16:08:00,20
